title,release_year,genres,score,budget,revenue
Dead Silence,2007,Horror,64.0,20000000.0,20614661.0
Dead Sexy,2018,Comedy,52.0,77140000.0,202866374.4
Dead Ringers,1988,"Thriller, Horror",72.0,13000000.0,8038508.0
Dead Poets Society,1989,Drama,83.0,16400000.0,239500000.0
Dead Man Walking,1996,Drama,74.0,11000000.0,83088295.0
Dead Man Down,2013,"Thriller, Action, Crime, Drama",61.0,30000000.0,19599974.0
Dead Like Me: Life After Death,2009,"Drama, Fantasy, Comedy",63.0,5000000.0,0.0
Dead Calm,1989,"Thriller, Horror",66.0,10400000.0,7825000.0
Dead Again in Tombstone,2017,"Western, Action, Fantasy, Horror",51.0,154400000.0,870340802.6
Dazed and Confused,1994,Comedy,73.0,6900000.0,7961889.0
Days of Thunder,1990,"Adventure, Action, Drama",63.0,60000000.0,157670733.0
Daylight's End,2016,"Action, Horror, Science Fiction",59.0,2000000.0,20363381.2
Daylight,1996,"Action, Adventure, Thriller",61.0,80000000.0,158908290.0
Daybreakers,2010,"Action, Fantasy, Science Fiction",63.0,20000000.0,51445503.0
Day of the Woman,1978,"Horror, Thriller",59.0,650000.0,50563960.6
Day of the Dead: Bloodline,2018,"Action, Horror",46.0,8000000.0,2279595.0
Day of the Dead,2008,"Horror, Thriller, Action",52.0,3500000.0,34004262.0
Day of Reckoning,2016,"Science Fiction, Horror, Action",44.0,74100000.0,852389639.0
Day Shift,2022,"Action, Fantasy, Horror, Comedy",69.0,152000000.0,500715939.4
Dawn of the Planet of the Apes,2014,"Science Fiction, Action, Drama, Thriller",73.0,170000000.0,710644566.0
Dawn of the Dead,2004,"Horror, Action",70.0,28000000.0,103452875.0
Dawn of the Dead,1985,Horror,75.0,28000000.0,103452875.0
David and Goliath,2016,"Action, Adventure, Drama",46.0,86300000.0,861782460.4
David and Goliath,2015,"Action, Adventure, Drama, Fantasy",60.0,245000000.0,695603768.6
David Attenborough: A Life on Our Planet,2020,Documentary,85.0,139800000.0,1075683451.4
David,1997,"Drama, History, Adventure",76.0,15000000.0,153436246.6
Date and Switch,2014,Comedy,58.0,72440000.0,220176894.4
Date Night,2010,"Comedy, Action, Adventure",61.0,55000000.0,152269033.0
Date Movie,2006,"Comedy, Romance",42.0,20000000.0,85146165.0
Darlin',2019,"Horror, Thriller, Mystery",54.0,106000000.0,135557991.6
Darkness Falls,2003,"Thriller, Horror",55.0,7000000.0,47289758.0
Darkman II: The Return of Durant,1995,"Action, Adventure, Science Fiction, Thriller, Horror",55.0,116000000.0,475661306.0
Darkman,1991,"Action, Science Fiction, Thriller",64.0,16000000.0,48878502.0
Darkest Hour,2018,"Drama, History",74.0,30000000.0,150807630.0
Dark Waters,2020,"Drama, Thriller",75.0,835001.4,13601384.0
Dark Water,2005,"Horror, Mystery",56.0,60000000.0,49473093.0
Dark Skies,2013,"Science Fiction, Thriller, Horror",63.0,3500000.0,27704111.0
Dark Shadows,2012,"Comedy, Fantasy",60.0,150000000.0,245564215.0
Dark Phoenix,2019,"Science Fiction, Action, Adventure",60.0,200000000.0,246356895.0
Dark Crimes,2018,"Drama, Thriller",45.0,4480393.0,2264858.8
Dark Cloud,2022,"Science Fiction, Horror, Mystery, Thriller",64.0,126200000.0,381129532.6
Dark City,1998,"Mystery, Science Fiction",73.0,27000000.0,27257061.0
Dark Blood,2021,"Crime, Drama",55.0,102800000.0,537098095.8
Dark Angel,1990,"Action, Thriller, Science Fiction, Crime, Horror",60.0,7000000.0,4372561.0
Daredevil,2003,"Fantasy, Action",52.0,80000000.0,182782518.0
Darc,2018,"Action, Thriller",62.0,38200000.0,319040588.8
Darby and the Dead,2022,"Comedy, Fantasy",60.0,115200000.0,243434798.2
Daphne & Velma,2018,"Comedy, Horror, Action, Crime",63.0,119600000.0,484346724.8
Dante's Peak,1997,"Action, Adventure, Drama, Thriller",62.0,116000000.0,178127760.0
Dante's Inferno: An Animated Epic,2010,"Action, Adventure, Animation, Horror",70.0,140500000.0,650589449.4
Dangerous Minds,1995,Drama,70.0,23000000.0,178919401.0
Dangerous Lies,2020,Thriller,64.0,87400000.0,431611098.0
Dangerous Liaisons,1989,"Drama, Romance",72.0,14000000.0,34700000.0
Dangerous Game: The Legacy Murders,2022,"Thriller, Horror",76.0,75000000.0,494257951.8
Dangerous Beauty,1998,"Drama, Romance",71.0,25536412.8,4553271.0
Dangerous,2022,"Action, Thriller",62.0,38200000.0,319040588.8
Danger Close: The Battle of Long Tan,2019,"War, Action, Drama, History",69.0,23934823.0,2078370.0
Dances with Wolves,1991,"Adventure, Drama, Western",79.0,19000000.0,424208805.0
Dancer in the Dark,2001,"Drama, Crime",79.0,12500000.0,45556774.0
Dance with Me,1998,"Drama, Music, Romance",69.0,9000004.0,15923122.0
Dance of the Vampires,1968,"Comedy, Horror",70.0,2000000.0,214883443.8
Dance Flick,2009,"Music, Comedy, Action",46.0,25000000.0,32224624.0
Damien: Omen II,1978,"Horror, Thriller",64.0,6800000.0,26518355.0
Damage,1993,"Drama, Romance",66.0,42910000.0,7532911.0
Dallas Buyers Club,2014,"Drama, History",79.0,5000000.0,60611845.0
Dakota,2022,"Family, Adventure",58.0,74700000.0,150948734.4
Daisy Quokka: World’s Scariest Animal,2020,"Animation, Comedy, Family",67.0,127600000.0,629825382.2
Dahmer,2002,"Crime, Drama, Thriller",53.0,250000.0,144008.0
Dagon,2001,"Fantasy, Horror, Thriller",63.0,4800000.0,164909736.2
Daddy's Home 2,2017,Comedy,63.0,69000000.0,180613180.0
Daddy's Home,2015,Comedy,63.0,50000000.0,242786137.0
Daddy Day Care,2003,"Comedy, Family",59.0,60000000.0,164285587.0
DOA: Dead or Alive,2006,"Adventure, Action, Thriller",52.0,30000000.0,7755686.0
DC Spotlight: SHAZAM!,2019,Documentary,0.0,241940000.0,175269998.8
DC Showcase: Blue Beetle,2021,"Animation, Science Fiction, Action, Adventure",62.0,74500000.0,528766635.8
DC League of Super-Pets,2022,"Animation, Action, Family, Comedy, Science Fiction",74.0,90000000.0,203000000.0
DADDY OWL!!!,2023,"Drama, Thriller",0.0,1.0,1.0
D.E.B.S.,2004,"Action, Comedy, Romance",64.0,3500000.0,96793.0
D-Tox,2002,"Action, Thriller, Horror",56.0,55000000.0,6632383.0
Czyściec,2022,Drama,55.0,142000000.0,454488625.8
Cyrano,2022,"Drama, Romance",65.0,20000000.0,3000000.0
Cypher,2003,"Thriller, Science Fiction",67.0,7500000.0,898365.0
Cyborg X,2016,"Action, Horror, Science Fiction",58.0,1000000.0,51647856.4
Cyborg,1989,"Science Fiction, Action",56.0,500000.0,10166459.0
Cutthroat Island,1995,"Action, Adventure",58.0,92000000.0,18517322.0
Curve,2015,"Horror, Thriller",57.0,85200000.0,419234293.4
Cursed,2005,"Horror, Comedy",55.0,35000000.0,25114901.0
Curse of the Pink Panther,1983,"Comedy, Crime, Mystery",47.0,11000000.0,4491986.0
Curse of the Blair Witch,1999,"Horror, Thriller",61.0,62600000.0,403958617.0
Curse of Chucky,2013,"Horror, Thriller",59.0,5000000.0,3800000.0
"Curious George: Go West, Go Wild",2020,"Animation, Family, TV Movie",61.0,91800000.0,620100551.2
Curious George: Cape Ahoy,2021,"Animation, Adventure, Comedy",33.0,50641000.0,323787336.6
Curious George 2: Follow That Monkey!,2009,"Animation, Family",66.0,127000000.0,325823441.8
Curious George,2006,"Adventure, Animation, Comedy, Family",64.0,50000000.0,71052604.0
Curious Caterer: Dying for Chocolate,2022,"TV Movie, Mystery",66.0,94650000.0,177073227.2
Cult of Chucky,2017,"Horror, Thriller",58.0,6500000.0,2200000.0
Cujo,1983,"Horror, Thriller",61.0,5000000.0,21200000.0
Cucuy: The Boogeyman,2018,"Thriller, Horror",70.0,83140000.0,316176251.8
Cube Zero,2004,"Mystery, Science Fiction, Thriller",57.0,825000.0,27830160.0
Cube 2: Hypercube,2002,"Thriller, Science Fiction, Mystery",55.0,7900000.0,3563603.0
Cube,1997,"Thriller, Science Fiction, Mystery",68.0,250000.0,8969065.0
Crystal Skulls,2014,"Adventure, Science Fiction, TV Movie, Horror, Fantasy, Mystery",50.0,163600000.0,631865869.8
Crystal Lake Memories: The Complete History of Friday the 13th,2013,Documentary,78.0,101700000.0,716719914.2
Crypto,2019,"Thriller, Crime, Drama",55.0,7940000.0,20440.0
Crying Freeman,1995,"Action, Crime",64.0,6100000.0,211802400.4
Cry_Wolf,2005,"Horror, Thriller",58.0,1000000.0,10047674.0
Cry-Baby,1990,"Comedy, Music, Romance",66.0,11000000.0,8266343.0
Cry Macho,2021,"Drama, Western",60.0,33000000.0,16481544.0
Crush,2022,"Comedy, Romance",77.0,105800000.0,667037174.8
Crush,2013,Thriller,60.0,82000000.0,618157116.2
Cruella,2021,"Comedy, Crime",81.0,200000000.0,233503234.0
Cruel Intentions 3,2004,Drama,46.0,89200000.0,450005002.8
Cruel Intentions 2,2001,Drama,49.0,167400000.0,997517367.8
Cruel Intentions,1999,"Drama, Romance",68.0,11000000.0,76238901.0
Cruel Fixation,2019,Thriller,69.0,93900000.0,348385522.8
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,"Action, Adventure, Drama",61.0,20000000.0,237662040.8
Crossroads,1986,"Drama, Music, Mystery, Romance",74.0,12000000.0,57000000.0
Crossing Over,2009,"Crime, Drama",61.0,25000000.0,1037335.0
Crocodile Dundee in Los Angeles,2001,"Adventure, Comedy",52.0,25000000.0,39393111.0
Crocodile Dundee II,1989,"Adventure, Comedy",58.0,14000000.0,239606210.0
Crocodile Dundee,1986,"Adventure, Comedy",64.0,8800000.0,328203506.0
Crocodile 2: Death Swamp,2002,Horror,55.0,2200000.0,3847849.0
Crocodile,2000,"Horror, Action, Thriller",53.0,2800000.0,2854225.4
Cro Minion,2015,"Animation, Family",71.0,81300000.0,409447432.8
Critters Attack!,2019,"Horror, Science Fiction, Comedy, TV Movie",58.0,150400000.0,508177168.2
Critters 3,1991,"Comedy, Horror, Science Fiction",51.0,70800000.0,754008066.0
Critters 2,1989,"Comedy, Horror, Science Fiction",60.0,4500000.0,3813293.0
Critters,1986,"Comedy, Horror, Science Fiction",64.0,2000000.0,13167232.0
Crisis,2021,"Thriller, Crime, Drama",64.0,107800000.0,488836200.2
Crimson Tide,1995,"Thriller, Drama, Action",72.0,55000000.0,159387195.0
Crimson Peak,2015,"Horror, Romance",66.0,55000000.0,74966854.0
Criminal Activities,2015,"Thriller, Crime, Drama",59.0,7000000.0,386744.0
Criminal,2016,"Action, Crime, Science Fiction",62.0,31500000.0,38771262.0
Crimes of the Future,2022,"Horror, Science Fiction",63.0,792225.8,4400000.0
Crimes of Passion,1985,"Crime, Drama, Thriller",65.0,120000000.0,763072374.8
Creepshow 3,2006,"Horror, Comedy",46.0,91700000.0,615402937.8
Creepshow 2,1987,"Horror, Comedy",63.0,3500000.0,14000000.0
Creepshow,1983,"Horror, Comedy",69.0,8000000.0,20036244.0
Creep,2005,"Horror, Thriller, Mystery",59.0,139000000.0,405888913.2
Creep,2014,Horror,64.0,92600000.0,353391998.4
Creed III,2023,"Drama, Action",73.0,75000000.0,271616668.0
Creed II,2018,Drama,70.0,50000000.0,213591522.0
Creed,2015,Drama,74.0,37000000.0,173567581.0
Creed,2010,Horror,80.0,37000000.0,173567581.0
Creature from the Black Lagoon,1954,"Adventure, Horror, Science Fiction",69.0,28920050.0,1300000.0
Creation,2009,"Drama, History",64.0,51400000.0,495175070.0
"Crazy, Stupid, Love.",2011,"Comedy, Drama, Romance",73.0,50000000.0,142851197.0
Crazy Rich Asians,2018,"Comedy, Drama, Romance",71.0,30000000.0,237814149.0
Crawlspace,2022,Thriller,66.0,110600000.0,660008190.4
Crawl,2019,"Thriller, Horror, Action",63.0,17000000.0,91720490.0
Crash,1997,Drama,65.0,7303082.0,101173038.0
Crash,2005,Drama,72.0,7303082.0,101173038.0
Cranston Academy: Monster Zone,2021,"Adventure, Science Fiction, Animation, Fantasy, Horror",61.0,12400000.0,641308.0
Crank: High Voltage,2009,"Action, Thriller, Crime",60.0,20000000.0,34560577.0
Crank,2006,"Action, Thriller, Crime",66.0,12000000.0,43924923.0
Cradle 2 the Grave,2003,"Action, Crime, Drama",61.0,25000000.0,56434942.0
Cracks,2009,"Drama, Mystery, Thriller",67.0,8460004.0,101860.0
Coyote Ugly,2001,"Comedy, Drama, Music, Romance",62.0,45000000.0,113916474.0
Cowboys & Aliens,2011,"Action, Science Fiction, Thriller, Western",56.0,163000000.0,174822325.0
Courageous,2011,Drama,75.0,2000000.0,35680886.0
Courage Under Fire,1996,"Drama, Thriller, Mystery, War",65.0,46000000.0,100833145.0
Couples Retreat,2009,"Comedy, Romance",55.0,60000000.0,172450423.0
Countdown,2019,"Horror, Thriller",63.0,6500000.0,42176201.0
Cottage Country,2013,"Action, Comedy, Crime, Romance, Thriller, Horror",53.0,63200000.0,442527846.4
Cosmic Sin,2021,"Action, Adventure, Science Fiction",42.0,20000000.0,349757.0
Corrective Measures,2022,"Action, Science Fiction, Thriller",52.0,105000000.0,354205502.2
Corpse Bride,2005,"Romance, Fantasy, Animation",75.0,30000000.0,114770654.0
Coraline,2009,"Animation, Family, Fantasy",78.0,60000000.0,126037057.0
Copycat,1995,"Thriller, Crime",65.0,20000000.0,32051917.0
Copshop,2022,"Thriller, Crime, Action",62.0,15240689.0,6807158.0
Cop Land,1998,"Action, Crime, Drama",68.0,15000000.0,63706632.0
Cooties,2015,"Comedy, Horror",59.0,22224600.0,581011.0
Cool World,1992,"Animation, Comedy, Fantasy",56.0,30000000.0,14110589.0
Cool Runnings,1994,"Comedy, Adventure, Drama",70.0,14000000.0,155008909.0
Cool Hand Luke,1968,"Crime, Drama",77.0,3200000.0,16217773.0
Coogan's Bluff,1968,"Action, Crime, Drama, Thriller",63.0,7338225.8,3110000.0
Convoy,1978,"Action, Comedy",63.0,12000000.0,45000000.0
Control,2022,"Science Fiction, Thriller, Mystery",54.0,6400000.0,8902141.0
Contracted: Phase II,2015,"Drama, Horror, Thriller",53.0,88200000.0,455427004.8
Contraband,2012,"Thriller, Action, Drama, Crime",63.0,25000000.0,98406855.0
Containment,2015,"Thriller, Horror, Science Fiction",60.0,154400000.0,740028940.6
Contagion,2011,"Drama, Thriller, Science Fiction",66.0,60000000.0,137551591.0
Contact,1997,"Drama, Science Fiction, Mystery",74.0,90000000.0,165900000.0
Constantine: The House of Mystery,2022,"Animation, Action, Adventure, Horror",70.0,146400000.0,638963437.4
Constantine: City of Demons - The Movie,2018,"Fantasy, Animation, Horror, Action",78.0,93600000.0,854525890.6
Constantine,2005,"Fantasy, Action, Horror",70.0,75000000.0,221593554.0
Consecration,2023,"Horror, Thriller",65.0,54060000.0,492646395.4
Conquest of the Planet of the Apes,1972,"Action, Science Fiction",61.0,1700000.0,9700000.0
Congo,1995,"Action, Adventure, Science Fiction",55.0,50000000.0,152022333.0
Confidence,2003,"Action, Comedy, Thriller, Crime, Mystery",62.0,15000000.0,12970401.0
Confessions of a Teenage Drama Queen,2004,Comedy,56.0,15000000.0,33118854.0
Confessions of a Shopaholic,2009,"Comedy, Romance",64.0,40000000.0,108332743.0
"Confess, Fletch",2022,"Crime, Comedy, Mystery",63.0,40748225.8,500000.0
Coneheads,1993,"Comedy, Science Fiction, Family",53.0,33000000.0,21274717.0
Concussion,2015,"Drama, History",71.0,35000000.0,50363790.0
Conan the Destroyer,1984,"Adventure, Fantasy, Action",61.0,18000000.0,26400000.0
Conan the Barbarian,2011,"Adventure, Fantasy, Action",53.0,20000000.0,79114085.0
Conan the Barbarian,1982,"Adventure, Fantasy, Action",68.0,20000000.0,79114085.0
Con Air,1997,"Action, Thriller, Crime",67.0,80000000.0,224117573.0
Comrade,2006,"Action, Drama",60.0,92200000.0,254504167.2
Compulsion,2016,"Thriller, Horror, Fantasy",48.0,117000000.0,904907413.0
Company of Heroes,2013,"Action, Drama, War",53.0,71400000.0,451651282.2
Commando,1986,"Action, Adventure, Thriller",66.0,10000000.0,35078913.0
Coming to America,1988,"Comedy, Romance",69.0,39000000.0,288752301.0
Coming 2 America,2021,Comedy,65.0,60000000.0,0.0
Come and Find Me,2016,"Drama, Thriller, Mystery",56.0,65200000.0,587720958.2
Come True,2020,"Science Fiction, Horror",61.0,5700000.0,70459.0
Come Play,2021,"Horror, Mystery, Thriller",64.0,9000000.0,12624174.0
Colossal,2017,"Drama, Fantasy, Science Fiction",63.0,7840689.0,3029287.0
Color of Night,1995,"Romance, Thriller, Mystery",58.0,40000000.0,19726050.0
Color Out of Space,2020,"Mystery, Science Fiction, Horror, Thriller, Drama",60.0,6000000.0,1023510.0
Colonials,2023,"Science Fiction, Action",0.0,157540000.0,178359863.0
Colonia,2016,"Thriller, Drama, Romance",73.0,14000000.0,3621046.0
Colombiana,2011,"Action, Thriller, Crime, Drama",66.0,40000000.0,72295262.0
Collision Earth,2011,"Action, Science Fiction, TV Movie",62.0,105400000.0,566928126.8
Collision,2022,"Thriller, Crime, Drama",60.0,158400000.0,353310779.0
Collide,2022,"Thriller, Drama, Crime",54.0,29200000.0,5466698.0
Collide,2017,"Thriller, Action",55.0,29200000.0,5466698.0
Collateral Damage,2002,"Action, Thriller, Drama",57.0,85000000.0,78353508.0
Collateral Beauty,2016,"Drama, Romance",72.0,36000000.0,85309093.0
Collateral,2004,"Drama, Crime, Thriller",72.0,60000000.0,217602967.0
Colette,2018,"Drama, History",69.0,15720000.0,14273033.0
Cold Skin,2018,"Horror, Fantasy, Drama",62.0,9831962.0,97621414.0
Cold Pursuit,2019,"Action, Crime, Thriller",57.0,60000000.0,62599159.0
Cold Mountain,2004,"Drama, War, History, Adventure, Romance",69.0,80000000.0,165173909.0
Cold Creek Manor,2003,"Mystery, Thriller",54.0,2960017.8,29119434.0
Cold Blood,2019,"Thriller, Action",54.0,2700000.0,641910.2
Coherence,2013,"Thriller, Science Fiction",73.0,2037792.0,102617.0
Coffee Wars,2022,Comedy,20.0,12001040.0,38139010.0
Codename: Kids Next Door - Operation Z.E.R.O.,2006,"Animation, Science Fiction, TV Movie, Adventure, Family, Comedy, Fantasy, Mystery",80.0,114200000.0,372688562.2
Code Name Banshee,2022,"Action, Thriller",59.0,70520000.0,457654821.6
Code 8,2019,"Science Fiction, Action, Crime, Thriller, Drama",62.0,8325137.4,157209.0
Cocoon: The Return,1988,"Comedy, Science Fiction",66.0,17500000.0,25024919.0
Cocoon,1985,"Comedy, Drama, Science Fiction",66.0,17500000.0,85313124.0
Coco,2017,"Family, Animation, Fantasy, Music, Comedy, Adventure",82.0,175000000.0,797660271.0
Cocktail,1988,"Romance, Drama, Comedy",61.0,20000000.0,78222753.0
Cockneys vs Zombies,2012,"Comedy, Horror",57.0,119000000.0,254963976.8
Cocaine Bear,2023,"Thriller, Comedy, Crime",66.0,35000000.0,80000000.0
Cobra,1986,"Action, Crime, Thriller",60.0,25000000.0,49042224.0
Cobain: Montage of Heck,2015,"Documentary, Music, Animation, History",77.0,93400000.0,616715972.8
Coach Carter,2005,"Drama, History",76.0,45000000.0,76665507.0
Clueless,1995,"Comedy, Romance",73.0,13700000.0,57956568.0
Clue,1986,"Comedy, Thriller, Crime, Mystery",72.0,15000000.0,14643997.0
Clownhouse,1989,Horror,62.0,200000.0,97844961.8
ClownTown,2016,"Horror, Thriller",44.0,133300000.0,601247524.8
Clown,2016,Horror,57.0,6100000.0,4381603.0
Cloverfield,2008,"Action, Thriller, Science Fiction",67.0,25000000.0,171302226.0
Cloudy with a Chance of Meatballs 2,2013,"Animation, Family, Comedy",64.0,78000000.0,274392649.0
Cloudy with a Chance of Meatballs,2009,"Animation, Comedy, Family",66.0,100000000.0,236827677.0
Clouds of Sils Maria,2015,Drama,67.0,6600000.0,1851517.0
Clouds,2020,"Music, Drama, Romance",83.0,104400000.0,592783137.6
Cloud Atlas,2013,"Drama, Science Fiction",69.0,102000000.0,130673154.0
Closer,2005,"Drama, Romance",68.0,35000000.0,116148537.0
Closed Circuit,2013,"Mystery, Drama, Crime, Thriller",59.0,13601468.0,5750401.0
Close Encounters of the Third Kind,1978,"Science Fiction, Drama",74.0,20000000.0,340800479.0
Close,2019,"Action, Adventure, Thriller",58.0,121000000.0,261081731.0
Clinical,2017,"Thriller, Horror",53.0,96200000.0,322945018.8
Clifford the Big Red Dog,2021,"Family, Adventure, Comedy, Fantasy",72.0,64000000.0,78418101.0
Cliffhanger,1993,"Action, Adventure, Thriller",65.0,65000000.0,255000000.0
Click,2006,"Comedy, Drama, Fantasy",63.0,82500000.0,237685089.0
Clerks III,2022,Comedy,61.0,7000000.0,129428736.2
Clerks,1995,Comedy,74.0,27000.0,3894240.0
Cleopatra,1963,"Drama, History, Romance",71.0,42000000.0,71000000.0
Clear and Present Danger,1994,"Action, Drama, Thriller",66.0,62000000.0,207500000.0
Cleaner,2008,"Crime, Thriller, Mystery",60.0,25000000.0,5796630.0
Clean,2022,Crime,64.0,96800000.0,262024051.2
Class of 1984,1982,"Action, Crime, Drama, Thriller",64.0,3250000.0,6965361.0
Class,1983,"Comedy, Drama",59.0,7000000.0,21600000.0
Clash of the Titans,2010,"Adventure, Fantasy, Action",59.0,125000000.0,493214888.0
Clash of the Titans,1981,"Action, Adventure, Fantasy, Romance",69.0,125000000.0,493214888.0
City of Ember,2008,"Adventure, Family, Fantasy",63.0,38000000.0,17831558.0
City of Angels,1998,"Romance, Drama, Fantasy",68.0,55000000.0,198750909.0
City Slickers,1991,"Comedy, Western",64.0,27000000.0,179033791.0
City Lights,1931,"Comedy, Romance",83.0,1500000.0,4250000.0
City Hall,1996,"Drama, Thriller",60.0,40000000.0,20278055.0
Citizen Kane,1942,"Mystery, Drama",80.0,839727.0,23218000.0
Citadel,2012,"Drama, Horror, Thriller",54.0,134000000.0,399428100.6
Cirque du Freak: The Vampire's Assistant,2009,"Adventure, Fantasy, Action, Thriller",58.0,40000000.0,39753957.0
Cinderella and the Secret Prince,2018,"Animation, Adventure, Family, Fantasy",68.0,20000000.0,219315950.8
Cinderella Man,2005,"Romance, Drama, History",75.0,88000000.0,105021488.0
Cinderella III: A Twist in Time,2007,"Animation, Romance, Family, Fantasy",65.0,132000000.0,527765510.6
Cinderella II: Dreams Come True,2002,"Family, Animation, Romance, Fantasy",61.0,5000000.0,119738688.2
Cinderella,1950,"Family, Fantasy, Animation, Romance",70.0,95000000.0,542351353.0
Cinderella,2015,"Romance, Fantasy, Family, Drama",68.0,95000000.0,542351353.0
Cinderella,2021,"Fantasy, Romance, Comedy",64.0,95000000.0,542351353.0
Ciao Alberto,2021,"Animation, Comedy, Family, Fantasy",75.0,45223.0,57635198.8
Churchill,2017,"Drama, History",62.0,10000000.0,7582196.0
Chupa,2023,"Adventure, Fantasy, Family",69.0,91940000.0,615583976.0
Chronicle,2012,"Science Fiction, Drama, Thriller",68.0,12000000.0,123681790.0
Christopher Robin,2018,"Adventure, Comedy, Family, Fantasy",73.0,75000000.0,197744377.0
Christmas with the Kranks,2004,"Comedy, Family",62.0,50000000.0,96469187.0
Christmas with You,2022,"Romance, Comedy",58.0,157600000.0,277948016.0
Christmas on Mistletoe Farm,2022,"Family, Comedy",53.0,110800000.0,780542819.2
Christmas Unfiltered,2022,"Comedy, Drama, Family",63.0,150000000.0,292767115.2
Christmas ...Again?!,2021,"Family, Comedy, Fantasy, TV Movie",68.0,86140523.8,565067800.4
Christine,1984,Horror,68.0,9700000.0,21200000.0
Chris Rock: Selective Outrage,2023,Comedy,62.0,161400000.0,287419513.4
Choose or Die,2022,"Horror, Thriller, Science Fiction",54.0,174000000.0,474753914.4
Chocolat,2001,"Comedy, Drama, Romance",70.0,25000000.0,152500343.0
Chloe,2010,"Drama, Thriller, Mystery",61.0,13000000.0,13176612.0
Chitty Chitty Bang Bang,1968,"Family, Music, Adventure, Fantasy, Comedy",68.0,10000000.0,253136523.6
Chisum,1970,Western,68.0,4000000.0,6000000.0
Chip and Potato: Chip's Holiday,2022,Animation,53.0,99000000.0,724917350.2
Chip 'n Dale: Rescue Rangers,2022,"Animation, Family, Comedy, Adventure, Mystery",70.0,116500000.0,900250198.6
Chinese Erotic Ghost Story,1998,Horror,20.0,9541040.0,38139010.0
Chinatown,1974,"Crime, Drama, Mystery, Thriller",79.0,6000000.0,23169837.0
"Chill Out, Scooby-Doo!",2007,"Family, Comedy, Animation, Adventure, Mystery",76.0,125800000.0,738390235.2
Children of the Living Dead,2001,Horror,34.0,500000.0,1240261.6
Children of the Corn: Revelation,2001,Horror,40.0,2500000.0,1240261.6
Children of the Corn V: Fields of Terror,1998,"Horror, Thriller",40.0,1650000.0,1240261.6
Children of the Corn IV: The Gathering,1996,Horror,44.0,108800000.0,615996146.8
Children of the Corn II: The Final Sacrifice,1992,Horror,48.0,900000.0,6980986.0
Children of the Corn,1984,"Horror, Thriller",57.0,800000.0,14568989.0
Children of the Corn,2009,"Horror, Thriller, TV Movie",45.0,4500000.0,2264858.8
Children of the Corn,2023,"Horror, Thriller",55.0,800000.0,2119530.2
Children of Men,2006,"Drama, Action, Thriller, Science Fiction",76.0,76000000.0,69845011.0
Child's Play 3,1991,"Horror, Thriller",59.0,13000000.0,20560255.0
Child's Play 2,1990,"Horror, Thriller",62.0,13000000.0,34166572.0
Child's Play,2019,"Horror, Thriller, Science Fiction",60.0,10000000.0,44902237.0
Child's Play,1988,Horror,67.0,9000000.0,44196684.0
Child 44,2015,"Crime, Thriller",63.0,50000000.0,8004221.0
Chickenhare and the Hamster of Darkness,2022,"Animation, Adventure, Comedy, Family, Fantasy",75.0,20000000.0,293154462.2
Chicken Run,2000,"Animation, Comedy, Family",67.0,42000000.0,227793915.0
Chicken Little,2006,"Animation, Family, Comedy",59.0,150000000.0,310043823.0
Chicago,2003,"Comedy, Crime, Drama",71.0,30000000.0,306770545.0
Chevalier,2023,"Drama, History",0.0,179600000.0,175269998.8
Chestnut: Hero of Central Park,2004,"Family, Comedy",71.0,6.0,10.0
Cherry,2021,"Drama, Crime",74.0,40000000.0,0.0
Chernobyl Diaries,2012,"Horror, Thriller",52.0,1000000.0,42411721.0
Chemical Hearts,2020,"Drama, Romance",74.0,85000000.0,645835675.2
Chef,2014,Comedy,71.0,11000000.0,45967935.0
Cheaper by the Dozen 2,2005,"Comedy, Family, Adventure",61.0,60000000.0,135015330.0
Cheaper by the Dozen,2022,"Family, Comedy",65.0,40000000.0,190212113.0
Cheaper by the Dozen,2004,"Comedy, Family",63.0,40000000.0,190212113.0
Che: Part One,2009,"Drama, History, War",68.0,30000000.0,216794294.4
Chasing Mavericks,2012,Drama,70.0,20000000.0,8300821.0
Chasing Amy,1997,"Comedy, Drama, Romance",68.0,250000.0,15155095.0
Chasers,1994,"Comedy, Romance",53.0,5720000.0,1596687.0
Charming,2018,"Animation, Adventure, Comedy, Family, Fantasy, Music",65.0,20000000.0,8751856.0
Charm City Kings,2020,Drama,79.0,124000000.0,517060315.4
Charlotte's Web,2006,"Comedy, Family, Fantasy",62.0,85000000.0,144000000.0
Charlie's Angels: Full Throttle,2003,"Action, Adventure, Comedy",54.0,120000000.0,227163273.0
Charlie's Angels,2019,"Action, Adventure, Comedy",65.0,90000000.0,259736090.0
Charlie's Angels,2000,"Action, Adventure, Comedy, Crime, Thriller",58.0,90000000.0,259736090.0
Charlie and the Chocolate Factory,2005,"Adventure, Comedy, Family, Fantasy",70.0,150000000.0,475825484.0
Charlie Wilson's War,2008,"Comedy, Drama, History",66.0,75000000.0,119483446.0
Charlie St. Cloud,2010,"Drama, Romance",70.0,44000000.0,48478084.0
Charlie Countryman,2013,"Action, Comedy, Drama, Romance, Thriller",64.0,46010000.0,11650.0
Chariots of Fire,1981,"Drama, History",68.0,5500000.0,61910507.0
Charade,1963,"Comedy, Mystery, Romance",77.0,4000000.0,13475000.0
